relation	kind	ordinal	column	type	upstream table	derivation	sample values	description	null meaning
sample_material_10pct	table	11	isbn_publisher	varchar	master_material	`master_material.isbn_publisher` retained after the deterministic section-hash filter.	Example Press	Canonical publisher selected for the term-level ISBN.	No nonmissing metadata value for the term×ISBN.
sample_material_10pct	table	12	isbn_title_variant_count	bigint	master_material	`master_material.isbn_title_variant_count` retained after the deterministic section-hash filter.	42	Distinct ISBN title variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
sample_material_10pct	table	13	isbn_author_variant_count	bigint	master_material	`master_material.isbn_author_variant_count` retained after the deterministic section-hash filter.	42	Distinct ISBN author variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
sample_material_10pct	table	14	isbn_publisher_variant_count	bigint	master_material	`master_material.isbn_publisher_variant_count` retained after the deterministic section-hash filter.	42	Distinct ISBN publisher variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
sample_material_10pct	table	15	unit_id	bigint	master_material	`master_material.unit_id` retained after the deterministic section-hash filter.	1001	IPEDS institution identifier used throughout the pipeline.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	16	school	varchar	master_material	`master_material.school` retained after the deterministic section-hash filter.	Example University	Institution or school name attached to the course.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	17	state	varchar	master_material	`master_material.state` retained after the deterministic section-hash filter.	CA	State or province code for the institution.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	18	dept_code	varchar	master_material	`master_material.dept_code` retained after the deterministic section-hash filter.	BIO	Short code identifying the academic department.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	19	department	varchar	master_material	`master_material.department` retained after the deterministic section-hash filter.	Biology	Academic department responsible for the course.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	20	dept_description	varchar	master_material	`master_material.dept_description` retained after the deterministic section-hash filter.	Biology	Expanded description of the academic department.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	21	course_number	varchar	master_material	`master_material.course_number` retained after the deterministic section-hash filter.	101	Catalog number identifying the course within its department.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	22	section	varchar	master_material	`master_material.section` retained after the deterministic section-hash filter.	001	Source code distinguishing sections of the same course.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	23	course_title	varchar	master_material	`master_material.course_title` retained after the deterministic section-hash filter.	Introduction to Biology	Official title assigned to the course.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	24	course_level	varchar	master_material	`master_material.course_level` retained after the deterministic section-hash filter.	Introductory or general undergraduate	Instructional level assigned to the course.	Neither the section-canonical value nor representative source row has a value.
sample_material_10pct	table	25	course_subject	varchar	master_material	`master_material.course_subject` retained after the deterministic section-hash filter.	BIO	Subject area assigned to the course.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	26	period	varchar	master_material	`master_material.period` retained after the deterministic section-hash filter.	Fall 2025	Human-readable academic term label from the source.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	27	enrollments	integer	master_material	`master_material.enrollments` retained after the deterministic section-hash filter.	42	Enrollment reported directly for the course section.	Neither the section-canonical value nor representative source row has a value.
sample_material_10pct	table	28	seats_taken	integer	master_material	`master_material.seats_taken` retained after the deterministic section-hash filter.	42	Occupied seats reported for the course section.	Neither the section-canonical value nor representative source row has a value.
sample_material_10pct	table	29	instructor	varchar	master_material	`master_material.instructor` retained after the deterministic section-hash filter.	A. Example	Instructor name attached to the course section.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	30	first_name	varchar	master_material	`master_material.first_name` retained after the deterministic section-hash filter.	A. Example	Given name of the course instructor.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	31	last_name	varchar	master_material	`master_material.last_name` retained after the deterministic section-hash filter.	A. Example	Family name of the course instructor.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	32	email	varchar	master_material	`master_material.email` retained after the deterministic section-hash filter.	instructor@example.edu	Normalized instructor email used for contact and matching.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	33	course_id	varchar	master_material	`master_material.course_id` retained after the deterministic section-hash filter.	1001::BIO::101	Stable identifier for the institution-level course offering.	Neither the section-canonical value nor representative source row has a value.
sample_material_10pct	table	34	section_id	varchar	master_material	`master_material.section_id` retained after the deterministic section-hash filter.	1001::BIO::101::001::2025-4	Period-specific identifier for the distinct section offering.	ISBN is NULL only on audit groups; section and sortable-period keys are required.
sample_material_10pct	table	35	period_sortable	varchar	master_material	`master_material.period_sortable` retained after the deterministic section-hash filter.	2025-4	Sortable academic term code used for chronological ordering.	ISBN is NULL only on audit groups; section and sortable-period keys are required.
sample_material_10pct	table	36	period_date	date	master_material	`master_material.period_date` retained after the deterministic section-hash filter.	2025-10-01	Canonical starting date assigned to the academic term.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	37	is_oer	boolean	master_material	`master_material.is_oer` retained after the deterministic section-hash filter.	TRUE	Whether the material is an open educational resource.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
sample_material_10pct	table	38	oer_category	varchar	master_material	`master_material.oer_category` retained after the deterministic section-hash filter.	unknown	Open-resource category assigned to the material format.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	39	is_ia	boolean	master_material	`master_material.is_ia` retained after the deterministic section-hash filter.	TRUE	Whether the material uses inclusive access.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
sample_material_10pct	table	40	ia_category	varchar	master_material	`master_material.ia_category` retained after the deterministic section-hash filter.	unknown	Inclusive-access category assigned to the material format.	The selected representative row has no value; another grouped row may have one.
sample_material_10pct	table	41	is_supply	boolean	master_material	`master_material.is_supply` retained after the deterministic section-hash filter.	TRUE	Whether the material is classified as a course supply.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
sample_material_10pct	table	42	supply_category	varchar	master_material	`master_material.supply_category` retained after the deterministic section-hash filter.	science_lab	Supply classification assigned from matched title keywords.	The selected representative row has no value; another grouped row may have one.
